requirement_id,original_prompt_section,requirement_text,status,evidence_class,captured_at_utc,source,repo_file_or_gcp_resource,workflow_run_id,artifact_id,screenshot,api_endpoint,log_query,finding_id,confidence,reason_code,next_action_owner
R6.gates.visual_defect,6,Tab gates: capture visual_defect,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.gates.wiring_trace,6,Tab gates: capture wiring_trace,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.gates.backend_endpoint,6,Tab gates: capture backend_endpoint,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.gates.frontend_component,6,Tab gates: capture frontend_component,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.gates.recommended_correction,6,Tab gates: capture recommended_correction,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.gates.mobile_responsive,6,Tab gates: capture mobile_responsive,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R7.1,7,Trace READ-ONLY user journeys end-to-end,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,lane_a_ui scorecard,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R7.2,7,Do not activate order mutations; inspect guards,DONE_AND_EVIDENCED,,2026-08-16T06:25:01Z,LIVE,gates txt; broker status,,,,,,,HIGH,MUTATION_FORBIDDEN_BY_SAFETY,CURSOR
R8.1,8,Complete UI→API→backend→storage→GCP trace for important components,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,main source,03_; lane_b FINDINGS,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R8.2.A,8,Find wiring class A: UI without API,DONE_AND_EVIDENCED,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.B,8,Find wiring class B: API without UI,DONE_AND_EVIDENCED,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.C,8,Find wiring class C: wrong API,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.D,8,Find wiring class D: field mismatch,DONE_AND_EVIDENCED,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.E,8,Find wiring class E: schema mismatch,DONE_AND_EVIDENCED,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.F,8,Find wiring class F: backend data UI blank,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.G,8,Find wiring class G: healthy vs degraded,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.H,8,Find wiring class H: tabs disagree,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.I,8,Find wiring class I: hardcoded/demo,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.J,8,Find wiring class J: stale cache,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.K,8,Find wiring class K: race/hydration,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.L,8,Find wiring class L: timeout,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.M,8,Find wiring class M: duplicate polling,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.N,8,Find wiring class N: legacy route,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.O,8,Find wiring class O: optional dep,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.P,8,Find wiring class P: missing timestamp,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.Q,8,Find wiring class Q: missing provenance,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.R,8,Find wiring class R: incorrect fallback,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.S,8,Find wiring class S: partial map,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R8.2.T,8,Find wiring class T: backend lacks UI fields,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_b_wiring/miswirings.csv,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R9.1,9,GCP inspect: Cloud Run services,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.2,9,GCP inspect: serving revision,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.3,9,GCP inspect: traffic,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.4,9,GCP inspect: image/digest,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.5,9,GCP inspect: runtime SA,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.6,9,GCP inspect: env NAMES,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.7,9,GCP inspect: secret ref NAMES,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.8,9,GCP inspect: CPU/memory/concurrency/timeout/min/max,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.9,9,GCP inspect: Cloud Run Jobs all,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.10,9,GCP inspect: job executions,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,F-016,MED,,CURSOR
R9.11,9,GCP inspect: Scheduler list/tz/target/state,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.12,9,GCP inspect: Scheduler recent execution evidence,DONE_PARTIAL,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,F-016,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.13,9,GCP inspect: Cloud Logging audit window,DONE_PARTIAL,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.14,9,GCP inspect: broker failure logs,NOT_PROVEN,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R9.15,9,GCP inspect: Cloud Monitoring uptime/incidents/alerts,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.16,9,GCP inspect: IAM project+SA bindings vs baseline,DONE_PARTIAL,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.17,9,GCP inspect: temporary run.admin debt verify,NOT_PROVEN,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R9.18,9,GCP inspect: Secret Manager names/versions/IAM meta,DONE_PARTIAL,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.19,9,GCP inspect: Artifact Registry image/digest,DONE_AND_EVIDENCED,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,,CURSOR
R9.20,9,GCP inspect: Firestore,DONE_PARTIAL,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.21,9,GCP inspect: GCS,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.22,9,GCP inspect: Cloud SQL,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.23,9,GCP inspect: BigQuery,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.24,9,GCP inspect: Memorystore,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.25,9,GCP inspect: Pub/Sub,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.26,9,GCP inspect: Cloud Tasks,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.27,9,GCP inspect: Workflows,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R9.28,9,GCP inspect: Eventarc,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_GCP; lane_c_gcp,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R10.1,10,Lineage map dataset: instrument master,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.2,10,Lineage map dataset: equity quotes,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.3,10,Lineage map dataset: index quotes,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.4,10,Lineage map dataset: futures,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.5,10,Lineage map dataset: option chains,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.6,10,Lineage map dataset: OHLCV,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.7,10,Lineage map dataset: tick/quote,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.8,10,Lineage map dataset: OI,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.9,10,Lineage map dataset: volume,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.10,10,Lineage map dataset: IV,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.11,10,Lineage map dataset: Greeks,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.12,10,Lineage map dataset: India VIX,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.13,10,Lineage map dataset: signals,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.14,10,Lineage map dataset: predictions,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.15,10,Lineage map dataset: actual outcomes,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.16,10,Lineage map dataset: paper trades,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.17,10,Lineage map dataset: paper PnL,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.18,10,Lineage map dataset: broker positions,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.19,10,Lineage map dataset: risk events,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.20,10,Lineage map dataset: model features,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.21,10,Lineage map dataset: training data,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.22,10,Lineage map dataset: backtest data,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.23,10,Lineage map dataset: validation data,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R10.24,10,Lineage map dataset: model artifacts,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,05_DATA_LINEAGE,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R11.NIFTY.symbol,11,Prove NIFTY symbol,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.expiry,11,Prove NIFTY expiry,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.contracts,11,Prove NIFTY contracts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.strikes,11,Prove NIFTY strikes,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.CE,11,Prove NIFTY CE,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.PE,11,Prove NIFTY PE,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.LTP,11,Prove NIFTY LTP,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.bid,11,Prove NIFTY bid,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.ask,11,Prove NIFTY ask,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.OI,11,Prove NIFTY OI,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.OI_change,11,Prove NIFTY OI_change,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.volume,11,Prove NIFTY volume,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.IV,11,Prove NIFTY IV,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.Greeks,11,Prove NIFTY Greeks,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.source,11,Prove NIFTY source,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.observed_time,11,Prove NIFTY observed_time,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.freshness,11,Prove NIFTY freshness,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.market_session,11,Prove NIFTY market_session,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.backend_endpoint,11,Prove NIFTY backend_endpoint,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.NIFTY.security_id_map,11,Prove NIFTY security_id_map,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R11.NIFTY.frontend_visibility,11,Prove NIFTY frontend_visibility,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.symbol,11,Prove BANKNIFTY symbol,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.expiry,11,Prove BANKNIFTY expiry,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.contracts,11,Prove BANKNIFTY contracts,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.strikes,11,Prove BANKNIFTY strikes,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.CE,11,Prove BANKNIFTY CE,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.PE,11,Prove BANKNIFTY PE,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.LTP,11,Prove BANKNIFTY LTP,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.bid,11,Prove BANKNIFTY bid,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.ask,11,Prove BANKNIFTY ask,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
